Demanda;periodomediodeviaje;paraderosubida;paraderobajada;netapa;serv_1era_etapa;t_1era_etapa;tespera_1era_etapa;ttrasbordo_1era_etapa;tcaminata_1era_etapa;serv_2da_etapa;t_2da_etapa;tespera_2da_etapa;ttrasbordo_2da_etapa;tcaminata_2da_etapa;serv_3era_etapa;t_3era_etapa;tespera_3era_etapa;ttrasbordo_3era_etapa;tcaminata_3era_etapa;serv_4ta_etapa;t_4ta_etapa
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-30-33-40-PO;3;L1;11.3;7.0549;9.2167;2.1618;-;13.3167;7.0676;8.1;1.0324;T253 00I;3.1333;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-30-4-15-NS;2;L1;30.7333;0.7067;1.7833;1.0766;T252 06R;25.6;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-31-22-25-PO;2;L1;11.35;1.9166;2.45;0.5334;T445 00I;14.4167;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-32-15-25-OP;2;L1;20.4667;39.1235;39.9167;0.7932;T425 00I;22.8167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-32-33-95-SN;2;L1;19.1333;0.4517;2.1667;1.715;T467 00I;17.5833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-32-33-95-SN;2;L1;19.1333;1.9887;3.1833;1.1946;T467 00I;18.2667;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-3-27-5-OP;2;L1;27.15;14.4913;16.5833;2.092;B05 00R;12.5167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-33-43-40-NS;2;L1;22.3833;11.154;14.2167;3.0626;T354 00R;21.2667;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-135-PO;2;L1;31.6167;1.2809;1.7833;0.5025;T357 00I;19;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-150-PO;2;L1;22.3833;-0.3141;1.4333;1.7474;T357 00I;26.3333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-34-52-40-PO;2;L1;38.0833;3.1497;3.95;0.8003;F09 00R;3.6667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-34-6-20-OP;2;L1;45.6;-4.2449;-4.1;0.1449;F13 00R;4.1167;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-34-70-100-PO;2;L1;43.6;7.3882;8.9333;1.5451;F19 00I;6.5333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-4-24-5-OP;2;L1;27.15;-1.9966;-0.3667;1.63;B18 E0 00R;2.5;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-5-27-25-OP;2;L1;19.65;11.5965;12.1833;0.5868;B01 00I;6.2833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-8-10-5-PO;2;L1;13.3;18.9761;19.3;0.3239;T536 00I;28.7167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-8-32-5-NS;2;L1;19.8333;10.1932;10.5333;0.3401;T521 00I;20.95;-;-;-;-;-;-;-;-;-;-
1.4827;04 - PUNTA MANANA;BAQUEDANO L1;LAGUNA SUR;1;L1;26.1;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.366;04 - PUNTA MANANA;BAQUEDANO L1;L-10-67-40-OP;2;L1;19.65;3.9542;5.6833;1.7291;T532 00I;7.7333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-10-67-40-OP;2;L1;19.65;8.9375;10.6667;1.7291;T532 00I;7.3167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-10-74-5-NS;2;L1;19.65;12.9709;14.7;1.7291;T532 00I;17.1167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-10-74-5-NS;2;L1;19.65;3.9542;5.6833;1.7291;T532 00I;17.45;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-11-1-5-SN;2;L1;19.8333;7.5617;8.8667;1.3049;T533 00I;9.0167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-11-17-5-SN;2;L1;21.9667;0.496;1.9333;1.4373;T524 00I;21.4333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-11-18-80-OP;2;L1;19.8333;3.6284;4.9333;1.3049;T533 C0 00I;11.1333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-13-27-40-SN;2;L1;37;28.1692;29.4167;1.2475;T348 00R;20.5833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-13-54-5-PO;2;L1;37;2.0025;3.5833;1.5808;T382 00I;16.2167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-13-54-5-PO;2;L1;37;2.1859;3.7667;1.5808;T382 00I;13.4;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-13-54-5-PO;2;L1;37;8.9359;10.5167;1.5808;T382 00I;15.2333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-13-65-50-OP;2;L1;37;9.7357;10.9;1.1643;T405 00R;10.3333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-15-12-45-OP;2;L1;16.4;23.6743;27.5833;3.909;B57 01R;16.6167;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-15-12-50-PO;2;L1;13.6333;1.4679;1.8167;0.3487;B72 00I;21.1333;-;-;-;-;-;-;-;-;-;-
1.4827;04 - PUNTA MANANA;BAQUEDANO L1;L-15-13-15-SN;2;L1;16.4;9.2763;16.8167;7.5404;B64 00I;6.6167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-15-9-70-SN;2;L1;16.4;5.4197;9.35;3.9303;B57 01R;5;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-15-9-70-SN;2;L1;16.4;5.8366;9.95;4.1134;T216 00I;4.7333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-16-10-25-SN;2;L1;8.5333;3.2189;5.8333;2.6144;B60 E0 00I;37.55;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-16-10-90-SN;3;L1;13.6333;2.9472;5.4667;2.5195;B51 C0 00I;32.9167;10.3336;12.1667;1.8331;B58 00R;16.7;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-16-15-10-SN;2;L1;5.1833;4.0653;4.4167;0.3514;T411 00I;42.5;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-16-15-5-PO;2;L1;5.1833;1.0986;1.45;0.3514;T411 00I;39.0333;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-16-19-15-SN;2;L1;21.0833;2.6561;3.4167;0.7605;B66 00I;26.95;-;-;-;-;-;-;-;-;-;-
1.366;04 - PUNTA MANANA;BAQUEDANO L1;L-16-23-5-SN;3;L1;13.6333;1.7472;4.2667;2.5195;B51 C0 00I;26;3.8746;4.3667;0.492;B69 00R;17.35;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-17-11-160-PO;2;L1;16.5;14.8181;17.3167;2.4986;B54 01R;21.3167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-19-33-15-NS;2;L1;20.4667;12.6402;13.4333;0.7932;T412 06I;13.4;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-27-1-15-PO;2;L1;30.7333;-3.61;-2.5333;1.0766;F06 07I;8.25;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-29-28-10-OP;3;L1;11.3;0.5716;2.7333;2.1618;-;8.1667;10.2566;12.3667;2.1101;T336 07R;8.7167;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-3-13-25-OP;2;L1;24.9167;35.7761;36.1;0.3239;B19 00I;32.3333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-32-25-5-SN;2;L1;30.0833;1.3463;3.6667;2.3203;T457 00R;14.0333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-3-26-5-SN;2;L1;5.1833;5.4862;8.3667;2.8804;T477 C0 01I;29.3167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-3-27-5-OP;2;L1;27.15;3.7246;5.8167;2.092;B05 00R;22.4333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-33-15-30-OP;2;L1;24.6167;0.9347;1.4;0.4653;T365 C0 06R;8.1667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-135-PO;2;L1;22.3833;0.8693;2.6167;1.7474;T357 00I;36;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-135-PO;2;L1;31.6167;-1.3325;-0.45;0.8825;T357 00I;14.1;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-90-PO;2;L1;22.3833;-1.5141;0.2333;1.7474;T357 00I;24.4;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-33-52-90-PO;2;L1;22.3833;9.7359;11.4833;1.7474;T357 00I;26.5667;-;-;-;-;-;-;-;-;-;-
1.366;04 - PUNTA MANANA;BAQUEDANO L1;L-34-2-35-PO;2;L1;45.6;2.9551;3.1;0.1449;F01 00I;18.9833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-34-24-15-NS;2;L1;39.7;-1.1896;-0.4;0.7896;F23 00R;15.9667;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-5-23-15-OP;2;L1;15.2167;3.8691;4.7833;0.9142;B85 00R;49.3333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-5-27-20-OP;2;L1;19.65;5.9578;6.65;0.6922;B01 00I;5.65;-;-;-;-;-;-;-;-;-;-
1.4687;04 - PUNTA MANANA;BAQUEDANO L1;L-6-6-30-PO;2;L1;27.15;3.7306;5.95;2.2194;B05 00R;40.7833;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-6-9-4-SN;2;L1;23.25;12.77;14.6667;1.8966;B07 00I;1.2167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-7-22-30-SN;2;L1;14.35;0.0582;1.9167;1.8585;T374 00R;23.7;-;-;-;-;-;-;-;-;-;-
1.4827;04 - PUNTA MANANA;BAQUEDANO L1;L-7-22-30-SN;2;L1;14.35;1.7849;3.8333;2.0485;T374 00R;22.65;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-8-18-25-OP;2;L1;13.3;11.6094;11.9333;0.3239;T525 00I;41.7333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-8-18-25-OP;2;L1;13.3;14.3427;14.6667;0.3239;T525 00I;44.2333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;LAS PARCELAS;1;L1;29.5833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.5814;04 - PUNTA MANANA;BAQUEDANO L1;LO OVALLE;1;L1;26.8667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-17-15-15-PO;2;L1;-;-;-;-;B54 01R;4.2833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-17-15-15-PO;2;L1;21.0833;15.7707;19.7167;3.946;-;8.35;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-17-17-25-NS;2;L1;16.4;12.5125;14.75;2.2375;B57 01I;2.8;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-17-19-55-PO;2;L1;16.5;2.0307;4.6;2.5693;B54 01R;16.1;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-17-22-5-SN;2;L1;21.0833;19.2806;20.2833;1.0028;B53 C0 00R;6.35;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-17-23-10-SN;2;L1;21.0833;11.5638;12.5667;1.0028;B53 C0 00R;8.8167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-17-23-10-SN;2;L1;21.0833;5.8156;6.7833;0.9677;B53 C0 00R;11.35;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-17-24-25-NS;2;L1;21.0833;0.4556;1.0667;0.6111;B53 C0 00I;4.8167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-17-24-25-NS;2;L1;21.0833;4.5775;5.4333;0.8558;T225 06I;4.8;-;-;-;-;-;-;-;-;-;-
1.366;04 - PUNTA MANANA;BAQUEDANO L1;L-17-27-20-PO;2;L1;21.0833;7.605;16.0167;8.4117;B59 00R;14.4667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-15-PO;2;L1;13.6333;7.5787;17.3333;9.7546;B51 00I;34.65;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-15-PO;2;L1;16.4;-0.7828;1.7167;2.4995;B51 00I;27.0167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-20-PO;2;L1;13.6333;4.3139;6.8333;2.5195;B51 00I;32.6667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-20-PO;2;L1;5.1833;22.1153;22.4667;0.3514;T411 00I;37.1167;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-20-PO;2;L1;5.1833;6.4153;6.7667;0.3514;T411 00I;40.5;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-25-PO;2;L1;13.6333;0.6805;3.2;2.5195;B51 00I;36.4333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-17-35-5-PO;2;L1;5.1833;30.6986;31.05;0.3514;T411 00I;35.4833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-4-35-PO;2;L1;21.0833;29.7313;30.4833;0.752;T421 00I;17.5667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-17-4-35-PO;2;L1;21.0833;9.4646;10.2167;0.752;T421 00I;17.2833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-17-45-5-NS;2;L1;13.6333;16.6598;16.85;0.1902;B65 00I;22.55;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-17-8-15-OP;2;L1;13.6333;11.6765;11.8667;0.1902;B70 00I;11.4833;-;-;-;-;-;-;-;-;-;-
1.2913;04 - PUNTA MANANA;BAQUEDANO L1;L-18-17-10-PO;2;L1;3.55;15.6424;17.55;1.9076;T449 00R;17.9333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-19-16-25-PO;2;L1;23.45;6.2;7.0333;0.8333;T442 01I;18.0333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-19-28-95-PO;2;L1;20.4667;34.5235;35.3167;0.7932;T412 06I;13.75;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-27-11-35-NS;2;L1;30.7333;12.3734;13.45;1.0766;T234 00I;5.9833;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-28-8-120-NS;2;L1;23.8167;12.5183;13.2333;0.715;T320 00I;10.8333;-;-;-;-;-;-;-;-;-;-
1.4827;04 - PUNTA MANANA;BAQUEDANO L1;L-29-28-10-OP;3;L1;11.3;1.0382;3.2;2.1618;-;8.1667;12.9929;14.2167;1.2237;T336 00R;8.25;-;-;-;-;-
1.4687;04 - PUNTA MANANA;BAQUEDANO L1;L-29-28-10-OP;3;L1;11.3;1.2216;3.3833;2.1618;-;8.1667;18.2818;19.3667;1.0849;T336 00R;7.9;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;L-33-31-5-NS;2;L1;33.8333;1.4197;3.9;2.4803;T367 00I;18.75;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-33-43-40-NS;2;L1;22.3833;5.1419;8.0333;2.8915;T354 00R;13.9833;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-34-24-20-NS;2;L1;39.7;7.9104;8.7;0.7896;F23 00R;14.45;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-34-54-20-NS;2;L1;38.0833;-2.1948;-1.55;0.6448;F09 00R;7.4667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-34-54-20-NS;2;L1;38.0833;-3.0222;-2.2;0.8222;F09 00R;12.3833;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;L-4-24-5-OP;2;L1;27.15;7.8367;9.4667;1.63;B16 00R;4;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-5-27-20-OP;2;L1;19.65;23.2939;23.9167;0.6227;B01 00I;6.5333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-6-40-70-OP;2;L1;9.9167;6.9056;7.5833;0.6778;T303 E0 00R;31.3833;-;-;-;-;-;-;-;-;-;-
1.2913;04 - PUNTA MANANA;BAQUEDANO L1;L-6-6-15-PO;2;L1;23.25;13.5209;17.1167;3.5958;B12 C0 00I;58.2667;-;-;-;-;-;-;-;-;-;-
1.2913;04 - PUNTA MANANA;BAQUEDANO L1;L-6-9-4-SN;2;L1;23.25;13.9367;15.8333;1.8966;B07 00I;1.7333;-;-;-;-;-;-;-;-;-;-
1.285;04 - PUNTA MANANA;BAQUEDANO L1;L-6-9-4-SN;2;L1;23.25;22.2034;24.1;1.8966;B07 00I;2.7333;-;-;-;-;-;-;-;-;-;-
1.3296;04 - PUNTA MANANA;BAQUEDANO L1;L-6-9-4-SN;2;L1;23.25;8.3534;10.25;1.8966;B07 00I;1.2333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;L-8-7-15-OP;2;L1;15.2167;5.2295;6.0833;0.8538;T521 00R;9.8333;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;L-8-7-25-SN;2;L1;13.3;6.5485;9.7;3.1515;B28 00I;17.8833;-;-;-;-;-;-;-;-;-;-
5.2553;04 - PUNTA MANANA;BAQUEDANO L1;LA CISTERNA;1;L1;30.7333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
6.4556000000000004;04 - PUNTA MANANA;BAQUEDANO L1;LA GRANJA;1;L1;42.2167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
9.4108;04 - PUNTA MANANA;BAQUEDANO L1;LAS TORRES;1;L1;32.0167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
162.64019999999994;04 - PUNTA MANANA;BAQUEDANO L1;LOS HEROES;1;L1;7.0667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
14.423300000000001;04 - PUNTA MANANA;BAQUEDANO L1;LOS QUILLAYES;1;L1;36.5667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
10.380600000000001;04 - PUNTA MANANA;BAQUEDANO L1;MONSENOR EYZAGUIRRE;1;L1;15.6333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
3.8742;04 - PUNTA MANANA;BAQUEDANO L1;MONTE TABOR;1;L1;31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
9.008;04 - PUNTA MANANA;BAQUEDANO L1;LO VIAL;1;L1;22.7;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
178.41459999999995;04 - PUNTA MANANA;BAQUEDANO L1;LOS DOMINICOS;1;L1;21.0833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
222.03159999999997;04 - PUNTA MANANA;BAQUEDANO L1;LOS LEONES;1;L1;6.8167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
26.175000000000004;04 - PUNTA MANANA;BAQUEDANO L1;MACUL;1;L1;33.8333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
152.36100000000002;04 - PUNTA MANANA;BAQUEDANO L1;MANUEL MONTT;1;L1;3.55;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
53.14950000000001;04 - PUNTA MANANA;BAQUEDANO L1;NUBLE;1;L1;11.35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
27.138;04 - PUNTA MANANA;BAQUEDANO L1;NUNOA;1;L1;17.4667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
36.1928;04 - PUNTA MANANA;BAQUEDANO L1;PARQUE BUSTAMANTE;1;L1;6.3833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
27.1074;04 - PUNTA MANANA;BAQUEDANO L1;PLAZA EGANA;1;L1;23.45;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
16.0337;04 - PUNTA MANANA;BAQUEDANO L1;PROTECTORA DE LA INFANCIA;1;L1;41.6833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
388.5504000000004;04 - PUNTA MANANA;BAQUEDANO L1;SAN JOAQUIN;1;L1;17.3833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11.8213;04 - PUNTA MANANA;BAQUEDANO L1;SAN JOSE DE LA ESTRELLA;1;L1;35.0667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
109.86689999999997;04 - PUNTA MANANA;BAQUEDANO L1;SANTA ANA;1;L1;9.9167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
89.29569999999998;04 - PUNTA MANANA;BAQUEDANO L1;SANTA ISABEL;1;L1;7.5667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
64.72409999999999;04 - PUNTA MANANA;BAQUEDANO L1;SANTA LUCIA;1;L1;2.85;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
9.0054;04 - PUNTA MANANA;BAQUEDANO L1;SIMON BOLIVAR;1;L1;21.9167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-10-81-OP-20;2;L1;24.1167;5.8875;9.1;3.2125;T530 00R;13.75;-;-;-;-;-;-;-;-;-;-
1.2964;04 - PUNTA MANANA;BAQUEDANO L1;T-12-12-PO-15;2;L1;37;5.75;6.2833;0.5333;T558 00I;12.3167;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-12-12-PO-15;2;L1;37;8.5667;9.1;0.5333;T558 00I;12.3;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-13-104-OP-30;2;L1;37;11.4024;12.5667;1.1643;T431 C0 00R;19.1667;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;T-13-375-NS-5;2;L1;17.6667;15.0873;15.6;0.5127;T461 00I;9.5667;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-13-94-OP-15;2;L1;37;2.2822;2.8167;0.5345;T549 00I;7.4333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-13-94-OP-40;2;L1;37;11.0859;12.3333;1.2475;T375 06R;10.1333;-;-;-;-;-;-;-;-;-;-
1.29;04 - PUNTA MANANA;BAQUEDANO L1;T-14-116-PO-10;2;L1;2.85;2.942;4.2667;1.3246;T518 00I;13.9167;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-15-12-SN-20;2;L1;13.6333;6.06;6.5833;0.5233;B68 00I;12.3333;-;-;-;-;-;-;-;-;-;-
1.308;04 - PUNTA MANANA;BAQUEDANO L1;T-15-135-PO-95;3;L1;21.0833;2.4318;3.65;1.2182;B53 00R;12.2333;3.0004;3.5667;0.5662;T502 00I;1.1333;-;-;-;-;-
9.013000000000002;04 - PUNTA MANANA;BAQUEDANO L1;LOS ORIENTALES;1;L1;25.1667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
33.5068;04 - PUNTA MANANA;BAQUEDANO L1;MATTA;1;L1;12.2333;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1.2762;04 - PUNTA MANANA;BAQUEDANO L1;PDTE PEDRO AGUIRRE CERDA;1;L1;23.8167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
223.4157999999999;04 - PUNTA MANANA;BAQUEDANO L1;PEDRO DE VALDIVIA;1;L1;5.1833;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
11.622;04 - PUNTA MANANA;BAQUEDANO L1;PLAZA CHACABUCO;1;L1;16.8667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
28.5671;04 - PUNTA MANANA;BAQUEDANO L1;PLAZA MAIPU;1;L1;37;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
47.683899999999994;04 - PUNTA MANANA;BAQUEDANO L1;QUINTA NORMAL;1;L1;13.3;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
43.919000000000004;04 - PUNTA MANANA;BAQUEDANO L1;SAN ALBERTO HURTADO;1;L1;14.35;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
2.593;04 - PUNTA MANANA;BAQUEDANO L1;SANTA ROSA;1;L1;40.5;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
